"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"5894",2,"[2016-10-06 01:00:00,2016-10-06 01:20:00)",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.9,1019.9,56,4.1,23.1,81,0
"5903",2,"[2016-10-06 01:40:00,2016-10-06 02:00:00)",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.9,1019.9,56,4.1,23.1,81,0
"5944",2,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8
"5957",2,"[2016-10-06 06:00:00,2016-10-06 06:20:00)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8
"5962",2,"[2016-10-06 06:20:00,2016-10-06 06:40:00)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8
"5967",2,"[2016-10-06 06:40:00,2016-10-06 07:00:00)",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1013.4,1018.4,59,1.5,23.9,82,0.8
"5972",2,"[2016-10-06 07:00:00,2016-10-06 07:20:00)",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8
"5977",2,"[2016-10-06 07:20:00,2016-10-06 07:40:00)",0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8
"5982",2,"[2016-10-06 07:40:00,2016-10-06 08:00:00)",0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1013.4,1018.4,59,1.5,23.9,82,0.8
"5987",2,"[2016-10-06 08:00:00,2016-10-06 08:20:00)",0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,64,3.2,23,69,0
"5992",2,"[2016-10-06 08:20:00,2016-10-06 08:40:00)",0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,64,3.2,23,69,0
"5997",2,"[2016-10-06 08:40:00,2016-10-06 09:00:00)",0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,64,3.2,23,69,0
"6002",2,"[2016-10-06 09:00:00,2016-10-06 09:20:00)",0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,64,3.2,23,69,0
"6007",2,"[2016-10-06 09:20:00,2016-10-06 09:40:00)",0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,64,3.2,23,69,0
"6012",2,"[2016-10-06 09:40:00,2016-10-06 10:00:00)",0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,64,3.2,23,69,0
"6017",2,"[2016-10-06 10:00:00,2016-10-06 10:20:00)",0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,64,3.2,23,69,0
"6022",2,"[2016-10-06 10:20:00,2016-10-06 10:40:00)",0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,64,3.2,23,69,0
"6027",2,"[2016-10-06 10:40:00,2016-10-06 11:00:00)",0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,64,3.2,23,69,0
"6032",2,"[2016-10-06 11:00:00,2016-10-06 11:20:00)",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1015.1,1020.1,85,1.5,22.2,74,0
"6037",2,"[2016-10-06 11:20:00,2016-10-06 11:40:00)",0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1015.1,1020.1,85,1.5,22.2,74,0
"6042",2,"[2016-10-06 11:40:00,2016-10-06 12:00:00)",0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1015.1,1020.1,85,1.5,22.2,74,0
"6047",2,"[2016-10-06 12:00:00,2016-10-06 12:20:00)",0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1015.1,1020.1,85,1.5,22.2,74,0
"6052",2,"[2016-10-06 12:20:00,2016-10-06 12:40:00)",0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1015.1,1020.1,85,1.5,22.2,74,0
"6057",2,"[2016-10-06 12:40:00,2016-10-06 13:00:00)",0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1015.1,1020.1,85,1.5,22.2,74,0
"6062",2,"[2016-10-06 13:00:00,2016-10-06 13:20:00)",0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1015.1,1020.1,85,1.5,22.2,74,0
"6067",2,"[2016-10-06 13:20:00,2016-10-06 13:40:00)",0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1015.1,1020.1,85,1.5,22.2,74,0
"6072",2,"[2016-10-06 13:40:00,2016-10-06 14:00:00)",0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1015.1,1020.1,85,1.5,22.2,74,0
"6077",2,"[2016-10-06 14:00:00,2016-10-06 14:20:00)",0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,87,1.8,21.5,76,0
"6082",2,"[2016-10-06 14:20:00,2016-10-06 14:40:00)",0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,87,1.8,21.5,76,0
"6087",2,"[2016-10-06 14:40:00,2016-10-06 15:00:00)",0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,87,1.8,21.5,76,0
"6092",2,"[2016-10-06 15:00:00,2016-10-06 15:20:00)",0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,87,1.8,21.5,76,0
"6097",2,"[2016-10-06 15:20:00,2016-10-06 15:40:00)",0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,87,1.8,21.5,76,0
"6102",2,"[2016-10-06 15:40:00,2016-10-06 16:00:00)",0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,87,1.8,21.5,76,0
"6107",2,"[2016-10-06 16:00:00,2016-10-06 16:20:00)",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,87,1.8,21.5,76,0
"6112",2,"[2016-10-06 16:20:00,2016-10-06 16:40:00)",0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,87,1.8,21.5,76,0
"6117",2,"[2016-10-06 16:40:00,2016-10-06 17:00:00)",0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,87,1.8,21.5,76,0
"6122",2,"[2016-10-06 17:00:00,2016-10-06 17:20:00)",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1012.8,1017.8,4,1.5,20.9,80,0
"6127",2,"[2016-10-06 17:20:00,2016-10-06 17:40:00)",0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1012.8,1017.8,4,1.5,20.9,80,0
"6132",2,"[2016-10-06 17:40:00,2016-10-06 18:00:00)",0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1012.8,1017.8,4,1.5,20.9,80,0
"6137",2,"[2016-10-06 18:00:00,2016-10-06 18:20:00)",0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1012.8,1017.8,4,1.5,20.9,80,0
"6142",2,"[2016-10-06 18:20:00,2016-10-06 18:40:00)",0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1012.8,1017.8,4,1.5,20.9,80,0
"6147",2,"[2016-10-06 18:40:00,2016-10-06 19:00:00)",0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1012.8,1017.8,4,1.5,20.9,80,0
"6152",2,"[2016-10-06 19:00:00,2016-10-06 19:20:00)",0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1012.8,1017.8,4,1.5,20.9,80,0
"6157",2,"[2016-10-06 19:20:00,2016-10-06 19:40:00)",0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1012.8,1017.8,4,1.5,20.9,80,0
"6162",2,"[2016-10-06 19:40:00,2016-10-06 20:00:00)",0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1012.8,1017.8,4,1.5,20.9,80,0
"6167",2,"[2016-10-06 20:00:00,2016-10-06 20:20:00)",0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1012,1017,25,2.3,20.1,81,0
"6172",2,"[2016-10-06 20:20:00,2016-10-06 20:40:00)",0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1012,1017,25,2.3,20.1,81,0
"6177",2,"[2016-10-06 20:40:00,2016-10-06 21:00:00)",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1012,1017,25,2.3,20.1,81,0
"6182",2,"[2016-10-06 21:00:00,2016-10-06 21:20:00)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1012,1017,25,2.3,20.1,81,0
"6187",2,"[2016-10-06 21:20:00,2016-10-06 21:40:00)",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1012,1017,25,2.3,20.1,81,0
"6196",2,"[2016-10-06 22:00:00,2016-10-06 22:20:00)",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1012,1017,25,2.3,20.1,81,0
"6201",2,"[2016-10-06 22:20:00,2016-10-06 22:40:00)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1012,1017,25,2.3,20.1,81,0
"6206",2,"[2016-10-06 22:40:00,2016-10-06 23:00:00)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1012,1017,25,2.3,20.1,81,0
"6211",2,"[2016-10-06 23:00:00,2016-10-06 23:20:00)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1014.9,1019.9,56,4.1,23.1,81,0
"6291",2,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1009.1,1014.1,299,2.5,20,96,0
"6296",2,"[2016-10-07 06:00:00,2016-10-07 06:20:00)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1009.1,1014.1,299,2.5,20,96,0
"6301",2,"[2016-10-07 06:20:00,2016-10-07 06:40:00)",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1009.1,1014.1,299,2.5,20,96,0
"6306",2,"[2016-10-07 06:40:00,2016-10-07 07:00:00)",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1009.1,1014.1,299,2.5,20,96,0
"6311",2,"[2016-10-07 07:00:00,2016-10-07 07:20:00)",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1009.1,1014.1,299,2.5,20,96,0
"6316",2,"[2016-10-07 07:20:00,2016-10-07 07:40:00)",0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1009.1,1014.1,299,2.5,20,96,0
"6321",2,"[2016-10-07 07:40:00,2016-10-07 08:00:00)",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1009.1,1014.1,299,2.5,20,96,0
"6326",2,"[2016-10-07 08:00:00,2016-10-07 08:20:00)",0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1008.7,1013.7,310,1.5,20.4,97,0
"6331",2,"[2016-10-07 08:20:00,2016-10-07 08:40:00)",0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1008.7,1013.7,310,1.5,20.4,97,0
"6336",2,"[2016-10-07 08:40:00,2016-10-07 09:00:00)",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008.7,1013.7,310,1.5,20.4,97,0
"6341",2,"[2016-10-07 09:00:00,2016-10-07 09:20:00)",0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1008.7,1013.7,310,1.5,20.4,97,0
"6346",2,"[2016-10-07 09:20:00,2016-10-07 09:40:00)",0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1008.7,1013.7,310,1.5,20.4,97,0
"6351",2,"[2016-10-07 09:40:00,2016-10-07 10:00:00)",0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008.7,1013.7,310,1.5,20.4,97,0
"6356",2,"[2016-10-07 10:00:00,2016-10-07 10:20:00)",0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1008.7,1013.7,310,1.5,20.4,97,0
"6361",2,"[2016-10-07 10:20:00,2016-10-07 10:40:00)",0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1008.7,1013.7,310,1.5,20.4,97,0
"6366",2,"[2016-10-07 10:40:00,2016-10-07 11:00:00)",0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008.7,1013.7,310,1.5,20.4,97,0
"6371",2,"[2016-10-07 11:00:00,2016-10-07 11:20:00)",0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6376",2,"[2016-10-07 11:20:00,2016-10-07 11:40:00)",0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6381",2,"[2016-10-07 11:40:00,2016-10-07 12:00:00)",0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6386",2,"[2016-10-07 12:00:00,2016-10-07 12:20:00)",0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6391",2,"[2016-10-07 12:20:00,2016-10-07 12:40:00)",0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6396",2,"[2016-10-07 12:40:00,2016-10-07 13:00:00)",0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6401",2,"[2016-10-07 13:00:00,2016-10-07 13:20:00)",0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6406",2,"[2016-10-07 13:20:00,2016-10-07 13:40:00)",0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6411",2,"[2016-10-07 13:40:00,2016-10-07 14:00:00)",0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1008.9,1013.9,319,1.8,20.7,98,0.6
"6416",2,"[2016-10-07 14:00:00,2016-10-07 14:20:00)",0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6421",2,"[2016-10-07 14:20:00,2016-10-07 14:40:00)",0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6426",2,"[2016-10-07 14:40:00,2016-10-07 15:00:00)",0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6431",2,"[2016-10-07 15:00:00,2016-10-07 15:20:00)",0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6436",2,"[2016-10-07 15:20:00,2016-10-07 15:40:00)",0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6441",2,"[2016-10-07 15:40:00,2016-10-07 16:00:00)",0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6446",2,"[2016-10-07 16:00:00,2016-10-07 16:20:00)",0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6451",2,"[2016-10-07 16:20:00,2016-10-07 16:40:00)",0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6456",2,"[2016-10-07 16:40:00,2016-10-07 17:00:00)",0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1008.9,1013.9,353,2.5,20.9,98,2.5
"6461",2,"[2016-10-07 17:00:00,2016-10-07 17:20:00)",0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6466",2,"[2016-10-07 17:20:00,2016-10-07 17:40:00)",0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6471",2,"[2016-10-07 17:40:00,2016-10-07 18:00:00)",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1008.1,1013.1,342,4.1,20.4,97,2
"6476",2,"[2016-10-07 18:00:00,2016-10-07 18:20:00)",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6481",2,"[2016-10-07 18:20:00,2016-10-07 18:40:00)",0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6486",2,"[2016-10-07 18:40:00,2016-10-07 19:00:00)",0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1008.1,1013.1,342,4.1,20.4,97,2
"6491",2,"[2016-10-07 19:00:00,2016-10-07 19:20:00)",0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6496",2,"[2016-10-07 19:20:00,2016-10-07 19:40:00)",0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1008.1,1013.1,342,4.1,20.4,97,2
"6501",2,"[2016-10-07 19:40:00,2016-10-07 20:00:00)",0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1008.1,1013.1,342,4.1,20.4,97,2
"6506",2,"[2016-10-07 20:00:00,2016-10-07 20:20:00)",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6511",2,"[2016-10-07 20:20:00,2016-10-07 20:40:00)",0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6516",2,"[2016-10-07 20:40:00,2016-10-07 21:00:00)",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1008.2,1013.2,355,4.8,20,97,1.9
"6521",2,"[2016-10-07 21:00:00,2016-10-07 21:20:00)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6526",2,"[2016-10-07 21:20:00,2016-10-07 21:40:00)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1008.2,1013.2,355,4.8,20,97,1.9
"6531",2,"[2016-10-07 21:40:00,2016-10-07 22:00:00)",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1008.2,1013.2,355,4.8,20,97,1.9
